frameName,frame_description,gold_terms,feName,original_term,sentence,match gold
Willingness,,"bourdieu,cranston,elizabeth,god,government,he,i,it,lea,libya,lipchitz,people,republican,rocastle,she,they,we,which,whitehall,who,you",,Bourdieu,In much of his treatment of Kabylia <Roth> is loath to speak of symbolic capital at all .,0
Willingness,,"bourdieu,cranston,elizabeth,god,government,he,i,it,lea,libya,lipchitz,people,republican,rocastle,she,they,we,which,whitehall,who,you",,Bourdieu,In much of his treatment of Kabylia <Marx> is loath to speak of symbolic capital at all .,0
Willingness,,"bourdieu,cranston,elizabeth,god,government,he,i,it,lea,libya,lipchitz,people,republican,rocastle,she,they,we,which,whitehall,who,you",,Bourdieu,In much of his treatment of Kabylia <Friedman> is loath to speak of symbolic capital at all .,0
Willingness,,"bourdieu,cranston,elizabeth,god,government,he,i,it,lea,libya,lipchitz,people,republican,rocastle,she,they,we,which,whitehall,who,you",,Bourdieu,In much of his treatment of Kabylia <West> is loath to speak of symbolic capital at all .,0
Willingness,,"bourdieu,cranston,elizabeth,god,government,he,i,it,lea,libya,lipchitz,people,republican,rocastle,she,they,we,which,whitehall,who,you",,Bourdieu,In much of his treatment of Kabylia <Shaw> is loath to speak of symbolic capital at all .,0
Natural_features,"The Locale is a geographical location as defined by shape.  This frame includes natural geographic features, including land/ice forms and bodies of water.","archipelago,area,atoll,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cliff,clough,continent,coombe,cordillera,corrie,corry,countryside,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dune,eyot,fall,fell,fiord,fjord,floe,gap,glacier,glastonbury,glen,graben,gulch,gulf,gulley,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmu,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,plateaux,pond,pool,range,rapid,ravine,reef,ridge,rill,river,sand-spit,sandbank,sandbar,sandspit,sea,seamount,shelf,shelve,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,volcanoe,wash,water,waterfall,watersh,watershed",Locale: A stable bounded area.  It is typically the designation of the nouns of Locale-derived frames.,land,"Under a 99-year lease , the US acquired about one-tenth of the <surface> area of Bermuda for the development of naval and air bases , modernizing the defenses of Britain 's `` Gibraltar of the West . ''",0
Natural_features,,"archipelago,area,atoll,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cliff,clough,continent,coombe,cordillera,corrie,corry,countryside,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dune,eyot,fall,fell,fiord,fjord,floe,gap,glacier,glastonbury,glen,graben,gulch,gulf,gulley,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmu,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,plateaux,pond,pool,range,rapid,ravine,reef,ridge,rill,river,sand-spit,sandbank,sandbar,sandspit,sea,seamount,shelf,shelve,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,volcanoe,wash,water,waterfall,watersh,watershed",,land,"Under a 99-year lease , the US acquired about one-tenth of the <island> area of Bermuda for the development of naval and air bases , modernizing the defenses of Britain 's `` Gibraltar of the West . ''",1
Natural_features,,"archipelago,area,atoll,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cliff,clough,continent,coombe,cordillera,corrie,corry,countryside,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dune,eyot,fall,fell,fiord,fjord,floe,gap,glacier,glastonbury,glen,graben,gulch,gulf,gulley,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmu,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,plateaux,pond,pool,range,rapid,ravine,reef,ridge,rill,river,sand-spit,sandbank,sandbar,sandspit,sea,seamount,shelf,shelve,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,volcanoe,wash,water,waterfall,watersh,watershed",,land,"Under a 99-year lease , the US acquired about one-tenth of the <total> area of Bermuda for the development of naval and air bases , modernizing the defenses of Britain 's `` Gibraltar of the West . ''",0
Natural_features,,"archipelago,area,atoll,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cliff,clough,continent,coombe,cordillera,corrie,corry,countryside,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dune,eyot,fall,fell,fiord,fjord,floe,gap,glacier,glastonbury,glen,graben,gulch,gulf,gulley,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmu,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,plateaux,pond,pool,range,rapid,ravine,reef,ridge,rill,river,sand-spit,sandbank,sandbar,sandspit,sea,seamount,shelf,shelve,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,volcanoe,wash,water,waterfall,watersh,watershed",,land,"Under a 99-year lease , the US acquired about one-tenth of the <present> area of Bermuda for the development of naval and air bases , modernizing the defenses of Britain 's `` Gibraltar of the West . ''",0
Natural_features,,"archipelago,area,atoll,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cliff,clough,continent,coombe,cordillera,corrie,corry,countryside,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dune,eyot,fall,fell,fiord,fjord,floe,gap,glacier,glastonbury,glen,graben,gulch,gulf,gulley,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmu,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,plateaux,pond,pool,range,rapid,ravine,reef,ridge,rill,river,sand-spit,sandbank,sandbar,sandspit,sea,seamount,shelf,shelve,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,volcanoe,wash,water,waterfall,watersh,watershed",,land,"Under a 99-year lease , the US acquired about one-tenth of the <sea> area of Bermuda for the development of naval and air bases , modernizing the defenses of Britain 's `` Gibraltar of the West . ''",1
Natural_features,,"archipelago,area,atoll,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cliff,clough,continent,coombe,cordillera,corrie,corry,countryside,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dune,eyot,fall,fell,fiord,fjord,floe,gap,glacier,glastonbury,glen,graben,gulch,gulf,gulley,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmu,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,plateaux,pond,pool,range,rapid,ravine,reef,ridge,rill,river,sand-spit,sandbank,sandbar,sandspit,sea,seamount,shelf,shelve,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,volcanoe,wash,water,waterfall,watersh,watershed",,land,"Under a 99-year lease , the US acquired about one-tenth of the <shore> area of Bermuda for the development of naval and air bases , modernizing the defenses of Britain 's `` Gibraltar of the West . ''",0
Natural_features,,"archipelago,area,atoll,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cliff,clough,continent,coombe,cordillera,corrie,corry,countryside,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dune,eyot,fall,fell,fiord,fjord,floe,gap,glacier,glastonbury,glen,graben,gulch,gulf,gulley,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmu,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,plateaux,pond,pool,range,rapid,ravine,reef,ridge,rill,river,sand-spit,sandbank,sandbar,sandspit,sea,seamount,shelf,shelve,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,volcanoe,wash,water,waterfall,watersh,watershed",,land,"Under a 99-year lease , the US acquired about one-tenth of the <grind> area of Bermuda for the development of naval and air bases , modernizing the defenses of Britain 's `` Gibraltar of the West . ''",0
Natural_features,,"archipelago,area,atoll,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cliff,clough,continent,coombe,cordillera,corrie,corry,countryside,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dune,eyot,fall,fell,fiord,fjord,floe,gap,glacier,glastonbury,glen,graben,gulch,gulf,gulley,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmu,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,plateaux,pond,pool,range,rapid,ravine,reef,ridge,rill,river,sand-spit,sandbank,sandbar,sandspit,sea,seamount,shelf,shelve,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,volcanoe,wash,water,waterfall,watersh,watershed",,land,"Under a 99-year lease , the US acquired about one-tenth of the <territory> area of Bermuda for the development of naval and air bases , modernizing the defenses of Britain 's `` Gibraltar of the West . ''",0
Natural_features,,"archipelago,area,atoll,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cliff,clough,continent,coombe,cordillera,corrie,corry,countryside,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dune,eyot,fall,fell,fiord,fjord,floe,gap,glacier,glastonbury,glen,graben,gulch,gulf,gulley,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmu,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,plateaux,pond,pool,range,rapid,ravine,reef,ridge,rill,river,sand-spit,sandbank,sandbar,sandspit,sea,seamount,shelf,shelve,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,volcanoe,wash,water,waterfall,watersh,watershed",,land,"Under a 99-year lease , the US acquired about one-tenth of the <entire> area of Bermuda for the development of naval and air bases , modernizing the defenses of Britain 's `` Gibraltar of the West . ''",0
Natural_features,,"archipelago,area,atoll,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cliff,clough,continent,coombe,cordillera,corrie,corry,countryside,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dune,eyot,fall,fell,fiord,fjord,floe,gap,glacier,glastonbury,glen,graben,gulch,gulf,gulley,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmu,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,plateaux,pond,pool,range,rapid,ravine,reef,ridge,rill,river,sand-spit,sandbank,sandbar,sandspit,sea,seamount,shelf,shelve,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,volcanoe,wash,water,waterfall,watersh,watershed",,land,"Under a 99-year lease , the US acquired about one-tenth of the <coastal> area of Bermuda for the development of naval and air bases , modernizing the defenses of Britain 's `` Gibraltar of the West . ''",0
Manipulation,"The words in this frame describe the manipulation of an Entity by an Agent.  Generally, this implies that the Entity is not deeply or permanently physically affected, nor is it overall moved from one place to another.","anna,anyone,ashe,benji,bottom,bread,bruise,brückner,carrie,empty,fouchard,graham,he,her,herself,him,himself,i,it,jimmy,joseph,madeleine,me,newman,nothe,radish,robyn,she,somethe,stephen,that,them,tiger,u,which,work,you,yourself",Entity: The Entity being manipulated often occurs as the direct object of verbs: ,Madeleine,She clutched <her> around the waist . ,1
Manipulation,,"anna,anyone,ashe,benji,bottom,bread,bruise,brückner,carrie,empty,fouchard,graham,he,her,herself,him,himself,i,it,jimmy,joseph,madeleine,me,newman,nothe,radish,robyn,she,somethe,stephen,that,them,tiger,u,which,work,you,yourself",,Madeleine,She clutched <Sophie> around the waist . ,0
Manipulation,,"anna,anyone,ashe,benji,bottom,bread,bruise,brückner,carrie,empty,fouchard,graham,he,her,herself,him,himself,i,it,jimmy,joseph,madeleine,me,newman,nothe,radish,robyn,she,somethe,stephen,that,them,tiger,u,which,work,you,yourself",,Madeleine,She clutched <him> around the waist . ,1
Manipulation,,"anna,anyone,ashe,benji,bottom,bread,bruise,brückner,carrie,empty,fouchard,graham,he,her,herself,him,himself,i,it,jimmy,joseph,madeleine,me,newman,nothe,radish,robyn,she,somethe,stephen,that,them,tiger,u,which,work,you,yourself",,Madeleine,She clutched <Herself> around the waist . ,1
Manipulation,,"anna,anyone,ashe,benji,bottom,bread,bruise,brückner,carrie,empty,fouchard,graham,he,her,herself,him,himself,i,it,jimmy,joseph,madeleine,me,newman,nothe,radish,robyn,she,somethe,stephen,that,them,tiger,u,which,work,you,yourself",,Madeleine,She clutched <Julia> around the waist . ,0
Manipulation,,"anna,anyone,ashe,benji,bottom,bread,bruise,brückner,carrie,empty,fouchard,graham,he,her,herself,him,himself,i,it,jimmy,joseph,madeleine,me,newman,nothe,radish,robyn,she,somethe,stephen,that,them,tiger,u,which,work,you,yourself",,Madeleine,She clutched <me> around the waist . ,1
Manipulation,,"anna,anyone,ashe,benji,bottom,bread,bruise,brückner,carrie,empty,fouchard,graham,he,her,herself,him,himself,i,it,jimmy,joseph,madeleine,me,newman,nothe,radish,robyn,she,somethe,stephen,that,them,tiger,u,which,work,you,yourself",,Madeleine,She clutched <Louise> around the waist . ,0
Manipulation,,"anna,anyone,ashe,benji,bottom,bread,bruise,brückner,carrie,empty,fouchard,graham,he,her,herself,him,himself,i,it,jimmy,joseph,madeleine,me,newman,nothe,radish,robyn,she,somethe,stephen,that,them,tiger,u,which,work,you,yourself",,Madeleine,She clutched <Kate> around the waist . ,0
Manipulation,,"anna,anyone,ashe,benji,bottom,bread,bruise,brückner,carrie,empty,fouchard,graham,he,her,herself,him,himself,i,it,jimmy,joseph,madeleine,me,newman,nothe,radish,robyn,she,somethe,stephen,that,them,tiger,u,which,work,you,yourself",,Madeleine,She clutched <Anna> around the waist . ,1
Manipulation,,"anna,anyone,ashe,benji,bottom,bread,bruise,brückner,carrie,empty,fouchard,graham,he,her,herself,him,himself,i,it,jimmy,joseph,madeleine,me,newman,nothe,radish,robyn,she,somethe,stephen,that,them,tiger,u,which,work,you,yourself",,Madeleine,She clutched <Mary> around the waist . ,0
Judgment,"A Cognizer makes a judgment about an Evaluee. The judgment may be positive (e.g. respect) or negative (e.g. condemn), and this information is recorded in the semantic types Positive and Negative on the Lexical Units of this frame. There may be a specific Reason for the Cognizer's judgment, or there may be a capacity or Role in which the Evaluee is judged. ","adam,aggie,all,andreeva,andrée,angela,annie,aristocrat,aristocratic,attila,band,betty,biographer,bob,chapman,charterail,choreographer,clough,commentator,community,conroy,critic,cross-party,cypres,dana,delhi,democratic,dexter,dorothea,each,elisabeth,ellen,everyone,fan,few,g.p.,gambler,gunn,he,her,hi,him,hotspur,human,i,ireland,it,jake,jamila,jessamy,joshua,judge,kraal,lancaster,landlady,laura,locally,lucille,luke,male,many,marx,mary,me,men,millar,my,neighbour,nicholson,nigel,nobody,o'reilly,official,oliver,one,one',other,our,parent,patient,people,pier,popular,pound,prisoner,public,pupil,ranger,readership,robbie,roddick,rome,rory,royal,s/he,sampaio,segura,shadwell,she,shearson,sid,sitter,social,society,some,sophia,southport,spectator,stephanopoulo,student,term,that,theda,their,theory,they,those,thousand,thérèse,u,un,urquhart,vic,visitor,voter,we,whetstone,which,who,you,your,yucateco",Cognizer: The Cognizer makes the judgment. This role is typically expressed as the External Argument (or in a by-PP in passives).,he,"And why had <she> been so angry and contemptuous , so scathing about her broken engagement ? ",1
