frameName	frame_description	gold_terms	original term	sentence	match gold	does not fit context	fit context NOT frame	fit context AND frame
Travel		excursion,expedition,getaway,jaunt,journey,junket,odyssey,peregrination,pilgrimage,safari,tour,travel,traveler,trip,voyage	pilgrimage	He does n't get reimbursed if the ticket is not used , but he has the right to change it to a ticket to perform the <visit> .	0	1		
Travel		excursion,expedition,getaway,jaunt,journey,junket,odyssey,peregrination,pilgrimage,safari,tour,travel,traveler,trip,voyage	pilgrimage	He does n't get reimbursed if the ticket is not used , but he has the right to change it to a ticket to perform the <prayer> .	0	1		
People_by_vocation	This frame contains  words for Individuals as viewed in terms of their vocation. The Person is conceived of as independent of other specific individuals with whom they have relationships and independent of their participation in any particular activity. They may have a Descriptor, Origin, Persistent_characteristic, or Ethnicity. A specific Age may sometimes be specified as well.	actor,actress,agent,anthropologist,archaeologist,architect,artist,athlete,attendant,attorney,bartender,biologist,bodyguard,businessperson,carpenter,chef,chemist,clerk,consultant,cook,correspondent,dancer,designer,director,driver,editor,engineer,farmer,firefighter,gardener,homemaker,journalist,judge,lawyer,linguist,magistrate,maid,manager,manservant,mathematician,mechanic,mole,musician,neuroscientist,officer,oilman,painter,physicist,pilot,police,policeman,politician,producer,professor,programmer,psychiatrist,psychologist,receptionist,reporter,researcher,salesman,salesperson,saleswoman,scholar,scientist,senator,servant,server,singer,sociologist,speculator,spokesman,spokesperson,spokeswoman,spy,student,tailor,teacher,technician,toxicologist,trader,veterinarian,waiter,waitress,writer	attendant	Cornelius looked up from his reading to view the spiffingly clad dining-car <hostes> .	0			3
People_by_vocation		actor,actress,agent,anthropologist,archaeologist,architect,artist,athlete,attendant,attorney,bartender,biologist,bodyguard,businessperson,carpenter,chef,chemist,clerk,consultant,cook,correspondent,dancer,designer,director,driver,editor,engineer,farmer,firefighter,gardener,homemaker,journalist,judge,lawyer,linguist,magistrate,maid,manager,manservant,mathematician,mechanic,mole,musician,neuroscientist,officer,oilman,painter,physicist,pilot,police,policeman,politician,producer,professor,programmer,psychiatrist,psychologist,receptionist,reporter,researcher,salesman,salesperson,saleswoman,scholar,scientist,senator,servant,server,singer,sociologist,speculator,spokesman,spokesperson,spokeswoman,spy,student,tailor,teacher,technician,toxicologist,trader,veterinarian,waiter,waitress,writer	attendant	Cornelius looked up from his reading to view the spiffingly clad dining-car <assistant> .	0		2	
People_by_vocation		actor,actress,agent,anthropologist,archaeologist,architect,artist,athlete,attendant,attorney,bartender,biologist,bodyguard,businessperson,carpenter,chef,chemist,clerk,consultant,cook,correspondent,dancer,designer,director,driver,editor,engineer,farmer,firefighter,gardener,homemaker,journalist,judge,lawyer,linguist,magistrate,maid,manager,manservant,mathematician,mechanic,mole,musician,neuroscientist,officer,oilman,painter,physicist,pilot,police,policeman,politician,producer,professor,programmer,psychiatrist,psychologist,receptionist,reporter,researcher,salesman,salesperson,saleswoman,scholar,scientist,senator,servant,server,singer,sociologist,speculator,spokesman,spokesperson,spokeswoman,spy,student,tailor,teacher,technician,toxicologist,trader,veterinarian,waiter,waitress,writer	attendant	Cornelius looked up from his reading to view the spiffingly clad dining-car <steward> .	0			3
People_by_vocation		actor,actress,agent,anthropologist,archaeologist,architect,artist,athlete,attendant,attorney,bartender,biologist,bodyguard,businessperson,carpenter,chef,chemist,clerk,consultant,cook,correspondent,dancer,designer,director,driver,editor,engineer,farmer,firefighter,gardener,homemaker,journalist,judge,lawyer,linguist,magistrate,maid,manager,manservant,mathematician,mechanic,mole,musician,neuroscientist,officer,oilman,painter,physicist,pilot,police,policeman,politician,producer,professor,programmer,psychiatrist,psychologist,receptionist,reporter,researcher,salesman,salesperson,saleswoman,scholar,scientist,senator,servant,server,singer,sociologist,speculator,spokesman,spokesperson,spokeswoman,spy,student,tailor,teacher,technician,toxicologist,trader,veterinarian,waiter,waitress,writer	attendant	Cornelius looked up from his reading to view the spiffingly clad dining-car <clerk> .	1	1		
People_by_vocation		actor,actress,agent,anthropologist,archaeologist,architect,artist,athlete,attendant,attorney,bartender,biologist,bodyguard,businessperson,carpenter,chef,chemist,clerk,consultant,cook,correspondent,dancer,designer,director,driver,editor,engineer,farmer,firefighter,gardener,homemaker,journalist,judge,lawyer,linguist,magistrate,maid,manager,manservant,mathematician,mechanic,mole,musician,neuroscientist,officer,oilman,painter,physicist,pilot,police,policeman,politician,producer,professor,programmer,psychiatrist,psychologist,receptionist,reporter,researcher,salesman,salesperson,saleswoman,scholar,scientist,senator,servant,server,singer,sociologist,speculator,spokesman,spokesperson,spokeswoman,spy,student,tailor,teacher,technician,toxicologist,trader,veterinarian,waiter,waitress,writer	attendant	Cornelius looked up from his reading to view the spiffingly clad dining-car <waitres> .	0			3
People_by_vocation		actor,actress,agent,anthropologist,archaeologist,architect,artist,athlete,attendant,attorney,bartender,biologist,bodyguard,businessperson,carpenter,chef,chemist,clerk,consultant,cook,correspondent,dancer,designer,director,driver,editor,engineer,farmer,firefighter,gardener,homemaker,journalist,judge,lawyer,linguist,magistrate,maid,manager,manservant,mathematician,mechanic,mole,musician,neuroscientist,officer,oilman,painter,physicist,pilot,police,policeman,politician,producer,professor,programmer,psychiatrist,psychologist,receptionist,reporter,researcher,salesman,salesperson,saleswoman,scholar,scientist,senator,servant,server,singer,sociologist,speculator,spokesman,spokesperson,spokeswoman,spy,student,tailor,teacher,technician,toxicologist,trader,veterinarian,waiter,waitress,writer	attendant	Cornelius looked up from his reading to view the spiffingly clad dining-car <waiter> .	1			3
People_by_vocation		actor,actress,agent,anthropologist,archaeologist,architect,artist,athlete,attendant,attorney,bartender,biologist,bodyguard,businessperson,carpenter,chef,chemist,clerk,consultant,cook,correspondent,dancer,designer,director,driver,editor,engineer,farmer,firefighter,gardener,homemaker,journalist,judge,lawyer,linguist,magistrate,maid,manager,manservant,mathematician,mechanic,mole,musician,neuroscientist,officer,oilman,painter,physicist,pilot,police,policeman,politician,producer,professor,programmer,psychiatrist,psychologist,receptionist,reporter,researcher,salesman,salesperson,saleswoman,scholar,scientist,senator,servant,server,singer,sociologist,speculator,spokesman,spokesperson,spokeswoman,spy,student,tailor,teacher,technician,toxicologist,trader,veterinarian,waiter,waitress,writer	attendant	Cornelius looked up from his reading to view the spiffingly clad dining-car <operator> .	0		2	
People_by_vocation		actor,actress,agent,anthropologist,archaeologist,architect,artist,athlete,attendant,attorney,bartender,biologist,bodyguard,businessperson,carpenter,chef,chemist,clerk,consultant,cook,correspondent,dancer,designer,director,driver,editor,engineer,farmer,firefighter,gardener,homemaker,journalist,judge,lawyer,linguist,magistrate,maid,manager,manservant,mathematician,mechanic,mole,musician,neuroscientist,officer,oilman,painter,physicist,pilot,police,policeman,politician,producer,professor,programmer,psychiatrist,psychologist,receptionist,reporter,researcher,salesman,salesperson,saleswoman,scholar,scientist,senator,servant,server,singer,sociologist,speculator,spokesman,spokesperson,spokeswoman,spy,student,tailor,teacher,technician,toxicologist,trader,veterinarian,waiter,waitress,writer	attendant	Cornelius looked up from his reading to view the spiffingly clad dining-car <escort> .	0	1		
People_by_vocation		actor,actress,agent,anthropologist,archaeologist,architect,artist,athlete,attendant,attorney,bartender,biologist,bodyguard,businessperson,carpenter,chef,chemist,clerk,consultant,cook,correspondent,dancer,designer,director,driver,editor,engineer,farmer,firefighter,gardener,homemaker,journalist,judge,lawyer,linguist,magistrate,maid,manager,manservant,mathematician,mechanic,mole,musician,neuroscientist,officer,oilman,painter,physicist,pilot,police,policeman,politician,producer,professor,programmer,psychiatrist,psychologist,receptionist,reporter,researcher,salesman,salesperson,saleswoman,scholar,scientist,senator,servant,server,singer,sociologist,speculator,spokesman,spokesperson,spokeswoman,spy,student,tailor,teacher,technician,toxicologist,trader,veterinarian,waiter,waitress,writer	attendant	Cornelius looked up from his reading to view the spiffingly clad dining-car <driver> .	1			3
People_by_vocation		actor,actress,agent,anthropologist,archaeologist,architect,artist,athlete,attendant,attorney,bartender,biologist,bodyguard,businessperson,carpenter,chef,chemist,clerk,consultant,cook,correspondent,dancer,designer,director,driver,editor,engineer,farmer,firefighter,gardener,homemaker,journalist,judge,lawyer,linguist,magistrate,maid,manager,manservant,mathematician,mechanic,mole,musician,neuroscientist,officer,oilman,painter,physicist,pilot,police,policeman,politician,producer,professor,programmer,psychiatrist,psychologist,receptionist,reporter,researcher,salesman,salesperson,saleswoman,scholar,scientist,senator,servant,server,singer,sociologist,speculator,spokesman,spokesperson,spokeswoman,spy,student,tailor,teacher,technician,toxicologist,trader,veterinarian,waiter,waitress,writer	attendant	Cornelius looked up from his reading to view the spiffingly clad dining-car <companion> .	0		2	
Possession	An Owner has (or lacks) a Possession.	assets,belongings,custody,effects,lack,owner,ownership,possession,possessor,property,want	belongings	Adam packed his few <things> , then went next door and did the same for Billie . 	0		2	
Possession		assets,belongings,custody,effects,lack,owner,ownership,possession,possessor,property,want	belongings	Adam packed his few <possessions> , then went next door and did the same for Billie . 	1			3
Possession		assets,belongings,custody,effects,lack,owner,ownership,possession,possessor,property,want	belongings	Adam packed his few <items> , then went next door and did the same for Billie . 	0		2	
Possession		assets,belongings,custody,effects,lack,owner,ownership,possession,possessor,property,want	belongings	Adam packed his few <bags> , then went next door and did the same for Billie . 	0		2	
Possession		assets,belongings,custody,effects,lack,owner,ownership,possession,possessor,property,want	belongings	Adam packed his few <boxes> , then went next door and did the same for Billie . 	0		2	
Possession		assets,belongings,custody,effects,lack,owner,ownership,possession,possessor,property,want	belongings	Adam packed his few <stuff> , then went next door and did the same for Billie . 	0		2	
Possession		assets,belongings,custody,effects,lack,owner,ownership,possession,possessor,property,want	belongings	Adam packed his few <supplies> , then went next door and did the same for Billie . 	0		2	
Possession		assets,belongings,custody,effects,lack,owner,ownership,possession,possessor,property,want	belongings	Adam packed his few <pieces> , then went next door and did the same for Billie . 	0		2	
Possession		assets,belongings,custody,effects,lack,owner,ownership,possession,possessor,property,want	belongings	Adam packed his few <groceries> , then went next door and did the same for Billie . 	0		2	
Possession		assets,belongings,custody,effects,lack,owner,ownership,possession,possessor,property,want	belongings	Adam packed his few <toys> , then went next door and did the same for Billie . 	0		2	
Removing	An Agent causes a Theme to move away from a location, the Source.  The Sourceis profiled by the words in this frame, just as the Goal is profiled in the Placing frame.	ejection,elimination,evacuation,eviction,expulsion,extraction,purge,removal,withdrawal	elimination	Subsequently , it merged with the other original cyclone to the north of Norway with the <removal> of the high pressure ridge over the Atlantic . 	1			3
Removing		ejection,elimination,evacuation,eviction,expulsion,extraction,purge,removal,withdrawal	elimination	Subsequently , it merged with the other original cyclone to the north of Norway with the <disappearance> of the high pressure ridge over the Atlantic . 	0		2	
Removing		ejection,elimination,evacuation,eviction,expulsion,extraction,purge,removal,withdrawal	elimination	Subsequently , it merged with the other original cyclone to the north of Norway with the <los> of the high pressure ridge over the Atlantic . 	0	1		
Removing		ejection,elimination,evacuation,eviction,expulsion,extraction,purge,removal,withdrawal	elimination	Subsequently , it merged with the other original cyclone to the north of Norway with the <eradication> of the high pressure ridge over the Atlantic . 	0			3
Removing		ejection,elimination,evacuation,eviction,expulsion,extraction,purge,removal,withdrawal	elimination	Subsequently , it merged with the other original cyclone to the north of Norway with the <collapse> of the high pressure ridge over the Atlantic . 	0		2	
Removing		ejection,elimination,evacuation,eviction,expulsion,extraction,purge,removal,withdrawal	elimination	Subsequently , it merged with the other original cyclone to the north of Norway with the <destruction> of the high pressure ridge over the Atlantic . 	0		2	
Removing		ejection,elimination,evacuation,eviction,expulsion,extraction,purge,removal,withdrawal	elimination	Subsequently , it merged with the other original cyclone to the north of Norway with the <reduction> of the high pressure ridge over the Atlantic . 	0		2	
Removing		ejection,elimination,evacuation,eviction,expulsion,extraction,purge,removal,withdrawal	elimination	Subsequently , it merged with the other original cyclone to the north of Norway with the <absence> of the high pressure ridge over the Atlantic . 	0		2	
Removing		ejection,elimination,evacuation,eviction,expulsion,extraction,purge,removal,withdrawal	elimination	Subsequently , it merged with the other original cyclone to the north of Norway with the <exclusion> of the high pressure ridge over the Atlantic . 	0	1		
Removing		ejection,elimination,evacuation,eviction,expulsion,extraction,purge,removal,withdrawal	elimination	Subsequently , it merged with the other original cyclone to the north of Norway with the <onset> of the high pressure ridge over the Atlantic . 	0		2	
Part_orientational	In this frame, there is a Part of a Whole in which the Part is defined with respect to the canonical or inherent orientation of the Whole. In cases where the Target is an adjective, it has a special relationship with the noun that it modifies such that a phrase which is a syntactic argument of the noun is semantically available to fill the argument structure of the adjective, as in 	apex,back,base,bottom,crest,east,face,foot,front,heart,left,north,north-south,northwest,peak,rear,right,side,south,summit,tip,top,underbelly,underside,west	back	It brushed the <side> of his hand .	1			3
Part_orientational		apex,back,base,bottom,crest,east,face,foot,front,heart,left,north,north-south,northwest,peak,rear,right,side,south,summit,tip,top,underbelly,underside,west	back	It brushed the <top> of his hand .	1			3
Part_orientational		apex,back,base,bottom,crest,east,face,foot,front,heart,left,north,north-south,northwest,peak,rear,right,side,south,summit,tip,top,underbelly,underside,west	back	It brushed the <end> of his hand .	0	1		
Part_orientational		apex,back,base,bottom,crest,east,face,foot,front,heart,left,north,north-south,northwest,peak,rear,right,side,south,summit,tip,top,underbelly,underside,west	back	It brushed the <palm> of his hand .	0		2	
Part_orientational		apex,back,base,bottom,crest,east,face,foot,front,heart,left,north,north-south,northwest,peak,rear,right,side,south,summit,tip,top,underbelly,underside,west	back	It brushed the <bottom> of his hand .	1			3
Part_orientational		apex,back,base,bottom,crest,east,face,foot,front,heart,left,north,north-south,northwest,peak,rear,right,side,south,summit,tip,top,underbelly,underside,west	back	It brushed the <return> of his hand .	0	1		
Part_orientational		apex,back,base,bottom,crest,east,face,foot,front,heart,left,north,north-south,northwest,peak,rear,right,side,south,summit,tip,top,underbelly,underside,west	back	It brushed the <skin> of his hand .	0		2	
Part_orientational		apex,back,base,bottom,crest,east,face,foot,front,heart,left,north,north-south,northwest,peak,rear,right,side,south,summit,tip,top,underbelly,underside,west	back	It brushed the <face> of his hand .	1	1		
Part_orientational		apex,back,base,bottom,crest,east,face,foot,front,heart,left,north,north-south,northwest,peak,rear,right,side,south,summit,tip,top,underbelly,underside,west	back	It brushed the <edge> of his hand .	0			3
Part_orientational		apex,back,base,bottom,crest,east,face,foot,front,heart,left,north,north-south,northwest,peak,rear,right,side,south,summit,tip,top,underbelly,underside,west	back	It brushed the <heel> of his hand .	0	1		
Weapon	A Weapon is an artifact created specifically to cause harm or damage.  In some cases, a Use, Material of construction, Part or Type may be more narrowly specified.	AK-47,BW,C4,CW,EFP,ICBM,RPG,Scud-B,WMD,arms,arsenal,artillery,bomb,bow,cannon,club,crossbow,dynamite,explosive,firearm,flame-thrower,forty-four,garrotte,gat,grenade,gun,handgun,knife,machine-gun,mine,missile,mortar,ordnance,phosgene,pistol,revolver,rifle,rocket,shell,shooter,shotgun,six-shooter,spear,sword,twenty-two,warhead,weapon,weaponry	CW	Due to challenges posed by a limited source of indigenously produced precursors for CW agents , it is believed that North Korea emphasizes production of phosgene , mustard , sarin , and V - agents. ( Previous reports have also alleged a large stock of sarin nerve agent. ) In 2001 , it was estimated that there are 12 facilities in the DPRK where raw chemicals , precursors , and <nerve> agents are produced and / or stored .	0	1		
Weapon		AK-47,BW,C4,CW,EFP,ICBM,RPG,Scud-B,WMD,arms,arsenal,artillery,bomb,bow,cannon,club,crossbow,dynamite,explosive,firearm,flame-thrower,forty-four,garrotte,gat,grenade,gun,handgun,knife,machine-gun,mine,missile,mortar,ordnance,phosgene,pistol,revolver,rifle,rocket,shell,shooter,shotgun,six-shooter,spear,sword,twenty-two,warhead,weapon,weaponry	CW	Due to challenges posed by a limited source of indigenously produced precursors for CW agents , it is believed that North Korea emphasizes production of phosgene , mustard , sarin , and V - agents. ( Previous reports have also alleged a large stock of sarin nerve agent. ) In 2001 , it was estimated that there are 12 facilities in the DPRK where raw chemicals , precursors , and <chemical> agents are produced and / or stored .	0		2	
Weapon		AK-47,BW,C4,CW,EFP,ICBM,RPG,Scud-B,WMD,arms,arsenal,artillery,bomb,bow,cannon,club,crossbow,dynamite,explosive,firearm,flame-thrower,forty-four,garrotte,gat,grenade,gun,handgun,knife,machine-gun,mine,missile,mortar,ordnance,phosgene,pistol,revolver,rifle,rocket,shell,shooter,shotgun,six-shooter,spear,sword,twenty-two,warhead,weapon,weaponry	CW	Due to challenges posed by a limited source of indigenously produced precursors for CW agents , it is believed that North Korea emphasizes production of phosgene , mustard , sarin , and V - agents. ( Previous reports have also alleged a large stock of sarin nerve agent. ) In 2001 , it was estimated that there are 12 facilities in the DPRK where raw chemicals , precursors , and <warfare> agents are produced and / or stored .	0		2	
Weapon		AK-47,BW,C4,CW,EFP,ICBM,RPG,Scud-B,WMD,arms,arsenal,artillery,bomb,bow,cannon,club,crossbow,dynamite,explosive,firearm,flame-thrower,forty-four,garrotte,gat,grenade,gun,handgun,knife,machine-gun,mine,missile,mortar,ordnance,phosgene,pistol,revolver,rifle,rocket,shell,shooter,shotgun,six-shooter,spear,sword,twenty-two,warhead,weapon,weaponry	CW	Due to challenges posed by a limited source of indigenously produced precursors for CW agents , it is believed that North Korea emphasizes production of phosgene , mustard , sarin , and V - agents. ( Previous reports have also alleged a large stock of sarin nerve agent. ) In 2001 , it was estimated that there are 12 facilities in the DPRK where raw chemicals , precursors , and <war> agents are produced and / or stored .	0		2	
Weapon		AK-47,BW,C4,CW,EFP,ICBM,RPG,Scud-B,WMD,arms,arsenal,artillery,bomb,bow,cannon,club,crossbow,dynamite,explosive,firearm,flame-thrower,forty-four,garrotte,gat,grenade,gun,handgun,knife,machine-gun,mine,missile,mortar,ordnance,phosgene,pistol,revolver,rifle,rocket,shell,shooter,shotgun,six-shooter,spear,sword,twenty-two,warhead,weapon,weaponry	CW	Due to challenges posed by a limited source of indigenously produced precursors for CW agents , it is believed that North Korea emphasizes production of phosgene , mustard , sarin , and V - agents. ( Previous reports have also alleged a large stock of sarin nerve agent. ) In 2001 , it was estimated that there are 12 facilities in the DPRK where raw chemicals , precursors , and <co> agents are produced and / or stored .	0	1		
Weapon		AK-47,BW,C4,CW,EFP,ICBM,RPG,Scud-B,WMD,arms,arsenal,artillery,bomb,bow,cannon,club,crossbow,dynamite,explosive,firearm,flame-thrower,forty-four,garrotte,gat,grenade,gun,handgun,knife,machine-gun,mine,missile,mortar,ordnance,phosgene,pistol,revolver,rifle,rocket,shell,shooter,shotgun,six-shooter,spear,sword,twenty-two,warhead,weapon,weaponry	CW	Due to challenges posed by a limited source of indigenously produced precursors for CW agents , it is believed that North Korea emphasizes production of phosgene , mustard , sarin , and V - agents. ( Previous reports have also alleged a large stock of sarin nerve agent. ) In 2001 , it was estimated that there are 12 facilities in the DPRK where raw chemicals , precursors , and <weapon> agents are produced and / or stored .	1	1		
Weapon		AK-47,BW,C4,CW,EFP,ICBM,RPG,Scud-B,WMD,arms,arsenal,artillery,bomb,bow,cannon,club,crossbow,dynamite,explosive,firearm,flame-thrower,forty-four,garrotte,gat,grenade,gun,handgun,knife,machine-gun,mine,missile,mortar,ordnance,phosgene,pistol,revolver,rifle,rocket,shell,shooter,shotgun,six-shooter,spear,sword,twenty-two,warhead,weapon,weaponry	CW	Due to challenges posed by a limited source of indigenously produced precursors for CW agents , it is believed that North Korea emphasizes production of phosgene , mustard , sarin , and V - agents. ( Previous reports have also alleged a large stock of sarin nerve agent. ) In 2001 , it was estimated that there are 12 facilities in the DPRK where raw chemicals , precursors , and <gas> agents are produced and / or stored .	0		2	
Weapon		AK-47,BW,C4,CW,EFP,ICBM,RPG,Scud-B,WMD,arms,arsenal,artillery,bomb,bow,cannon,club,crossbow,dynamite,explosive,firearm,flame-thrower,forty-four,garrotte,gat,grenade,gun,handgun,knife,machine-gun,mine,missile,mortar,ordnance,phosgene,pistol,revolver,rifle,rocket,shell,shooter,shotgun,six-shooter,spear,sword,twenty-two,warhead,weapon,weaponry	CW	Due to challenges posed by a limited source of indigenously produced precursors for CW agents , it is believed that North Korea emphasizes production of phosgene , mustard , sarin , and V - agents. ( Previous reports have also alleged a large stock of sarin nerve agent. ) In 2001 , it was estimated that there are 12 facilities in the DPRK where raw chemicals , precursors , and <agent> agents are produced and / or stored .	0	1		
Weapon		AK-47,BW,C4,CW,EFP,ICBM,RPG,Scud-B,WMD,arms,arsenal,artillery,bomb,bow,cannon,club,crossbow,dynamite,explosive,firearm,flame-thrower,forty-four,garrotte,gat,grenade,gun,handgun,knife,machine-gun,mine,missile,mortar,ordnance,phosgene,pistol,revolver,rifle,rocket,shell,shooter,shotgun,six-shooter,spear,sword,twenty-two,warhead,weapon,weaponry	CW	Due to challenges posed by a limited source of indigenously produced precursors for CW agents , it is believed that North Korea emphasizes production of phosgene , mustard , sarin , and V - agents. ( Previous reports have also alleged a large stock of sarin nerve agent. ) In 2001 , it was estimated that there are 12 facilities in the DPRK where raw chemicals , precursors , and <precursor> agents are produced and / or stored .	0	1		
Weapon		AK-47,BW,C4,CW,EFP,ICBM,RPG,Scud-B,WMD,arms,arsenal,artillery,bomb,bow,cannon,club,crossbow,dynamite,explosive,firearm,flame-thrower,forty-four,garrotte,gat,grenade,gun,handgun,knife,machine-gun,mine,missile,mortar,ordnance,phosgene,pistol,revolver,rifle,rocket,shell,shooter,shotgun,six-shooter,spear,sword,twenty-two,warhead,weapon,weaponry	CW	Due to challenges posed by a limited source of indigenously produced precursors for CW agents , it is believed that North Korea emphasizes production of phosgene , mustard , sarin , and V - agents. ( Previous reports have also alleged a large stock of sarin nerve agent. ) In 2001 , it was estimated that there are 12 facilities in the DPRK where raw chemicals , precursors , and <control> agents are produced and / or stored .	0		2	
Intoxicants	An Intoxicant is ingested in order to achieve an altered state of consciousness. A Type or Descriptor may be indicated as well.	LSD,acid,alcohol,amphetamine,barbiturate,cannabis,cigarette,cocaine,codeine,coke,crack,dope,downer,drug,ecstasy,freebase,grass,hallucinogen,hashish,heroin,inhalant,ketamine,marijuana,mescaline,methamphetamine,morphine,nicotine,opium,peyote,pot,sedative,snuff,speed,tobacco,tranquillizer,upper,weed	marijuana	The explanation is either imported <cannabis> or the diversion of inhalants such as glue and paint stripper from the workshops .	0			3
Intoxicants		LSD,acid,alcohol,amphetamine,barbiturate,cannabis,cigarette,cocaine,codeine,coke,crack,dope,downer,drug,ecstasy,freebase,grass,hallucinogen,hashish,heroin,inhalant,ketamine,marijuana,mescaline,methamphetamine,morphine,nicotine,opium,peyote,pot,sedative,snuff,speed,tobacco,tranquillizer,upper,weed	marijuana	The explanation is either imported <heroin> or the diversion of inhalants such as glue and paint stripper from the workshops .	1			3
Intoxicants		LSD,acid,alcohol,amphetamine,barbiturate,cannabis,cigarette,cocaine,codeine,coke,crack,dope,downer,drug,ecstasy,freebase,grass,hallucinogen,hashish,heroin,inhalant,ketamine,marijuana,mescaline,methamphetamine,morphine,nicotine,opium,peyote,pot,sedative,snuff,speed,tobacco,tranquillizer,upper,weed	marijuana	The explanation is either imported <cocaine> or the diversion of inhalants such as glue and paint stripper from the workshops .	1			3
Intoxicants		LSD,acid,alcohol,amphetamine,barbiturate,cannabis,cigarette,cocaine,codeine,coke,crack,dope,downer,drug,ecstasy,freebase,grass,hallucinogen,hashish,heroin,inhalant,ketamine,marijuana,mescaline,methamphetamine,morphine,nicotine,opium,peyote,pot,sedative,snuff,speed,tobacco,tranquillizer,upper,weed	marijuana	The explanation is either imported <tobaccoes> or the diversion of inhalants such as glue and paint stripper from the workshops .	1			3
Intoxicants		LSD,acid,alcohol,amphetamine,barbiturate,cannabis,cigarette,cocaine,codeine,coke,crack,dope,downer,drug,ecstasy,freebase,grass,hallucinogen,hashish,heroin,inhalant,ketamine,marijuana,mescaline,methamphetamine,morphine,nicotine,opium,peyote,pot,sedative,snuff,speed,tobacco,tranquillizer,upper,weed	marijuana	The explanation is either imported <drugs> or the diversion of inhalants such as glue and paint stripper from the workshops .	1			3
Intoxicants		LSD,acid,alcohol,amphetamine,barbiturate,cannabis,cigarette,cocaine,codeine,coke,crack,dope,downer,drug,ecstasy,freebase,grass,hallucinogen,hashish,heroin,inhalant,ketamine,marijuana,mescaline,methamphetamine,morphine,nicotine,opium,peyote,pot,sedative,snuff,speed,tobacco,tranquillizer,upper,weed	marijuana	The explanation is either imported <opium> or the diversion of inhalants such as glue and paint stripper from the workshops .	1			3
Intoxicants		LSD,acid,alcohol,amphetamine,barbiturate,cannabis,cigarette,cocaine,codeine,coke,crack,dope,downer,drug,ecstasy,freebase,grass,hallucinogen,hashish,heroin,inhalant,ketamine,marijuana,mescaline,methamphetamine,morphine,nicotine,opium,peyote,pot,sedative,snuff,speed,tobacco,tranquillizer,upper,weed	marijuana	The explanation is either imported <cigarettes> or the diversion of inhalants such as glue and paint stripper from the workshops .	1			3
Intoxicants		LSD,acid,alcohol,amphetamine,barbiturate,cannabis,cigarette,cocaine,codeine,coke,crack,dope,downer,drug,ecstasy,freebase,grass,hallucinogen,hashish,heroin,inhalant,ketamine,marijuana,mescaline,methamphetamine,morphine,nicotine,opium,peyote,pot,sedative,snuff,speed,tobacco,tranquillizer,upper,weed	marijuana	The explanation is either imported <methamphetamines> or the diversion of inhalants such as glue and paint stripper from the workshops .	1			3
Intoxicants		LSD,acid,alcohol,amphetamine,barbiturate,cannabis,cigarette,cocaine,codeine,coke,crack,dope,downer,drug,ecstasy,freebase,grass,hallucinogen,hashish,heroin,inhalant,ketamine,marijuana,mescaline,methamphetamine,morphine,nicotine,opium,peyote,pot,sedative,snuff,speed,tobacco,tranquillizer,upper,weed	marijuana	The explanation is either imported <nicotine> or the diversion of inhalants such as glue and paint stripper from the workshops .	1			3
Intoxicants		LSD,acid,alcohol,amphetamine,barbiturate,cannabis,cigarette,cocaine,codeine,coke,crack,dope,downer,drug,ecstasy,freebase,grass,hallucinogen,hashish,heroin,inhalant,ketamine,marijuana,mescaline,methamphetamine,morphine,nicotine,opium,peyote,pot,sedative,snuff,speed,tobacco,tranquillizer,upper,weed	marijuana	The explanation is either imported <alcohols> or the diversion of inhalants such as glue and paint stripper from the workshops .	1			3
Success_or_failure	An Agent has attempted to achieve a Goal, and the actual outcome of the Agent's action has been resolved, so that it either specifically matches the Agent's intent (e.g. success) or does not match it (e.g. failure).	failing,failure,success	successes	Time 's cover profile of Madeleine Albright defends her Kosovo policy from charges of poor planning and incoherence , and tallies her <successes> instead : She consolidated European support for airstrikes at Rambouillet , has deftly cultivated consensus among NATO 's member countries , and is drafting a `` mini - Marshall Plan '' to restore stability to the Balkans .	-1			
Success_or_failure		failing,failure,success	successes	Time 's cover profile of Madeleine Albright defends her Kosovo policy from charges of poor planning and incoherence , and tallies her <accomplishments> instead : She consolidated European support for airstrikes at Rambouillet , has deftly cultivated consensus among NATO 's member countries , and is drafting a `` mini - Marshall Plan '' to restore stability to the Balkans .	0			3
Success_or_failure		failing,failure,success	successes	Time 's cover profile of Madeleine Albright defends her Kosovo policy from charges of poor planning and incoherence , and tallies her <achievements> instead : She consolidated European support for airstrikes at Rambouillet , has deftly cultivated consensus among NATO 's member countries , and is drafting a `` mini - Marshall Plan '' to restore stability to the Balkans .	0			3
Success_or_failure		failing,failure,success	successes	Time 's cover profile of Madeleine Albright defends her Kosovo policy from charges of poor planning and incoherence , and tallies her <victories> instead : She consolidated European support for airstrikes at Rambouillet , has deftly cultivated consensus among NATO 's member countries , and is drafting a `` mini - Marshall Plan '' to restore stability to the Balkans .	0			3
Success_or_failure		failing,failure,success	successes	Time 's cover profile of Madeleine Albright defends her Kosovo policy from charges of poor planning and incoherence , and tallies her <strengths> instead : She consolidated European support for airstrikes at Rambouillet , has deftly cultivated consensus among NATO 's member countries , and is drafting a `` mini - Marshall Plan '' to restore stability to the Balkans .	0	1		
